2.453333288431167603e-01,-9.520000219345092773e-01,7.100000232458114624e-02
2.883333265781402588e-01,-9.696666598320007324e-01,1.169999986886978149e-01
2.660000026226043701e-01,-1.073333382606506348e+00,9.700000286102294922e-02
2.569999992847442627e-01,-1.046000003814697266e+00,1.299999952316284180e-01
2.590000033378601074e-01,-1.020333290100097656e+00,1.400000005960464478e-01
2.226666659116744995e-01,-9.796666502952575684e-01,1.223333328962326050e-01
2.306666672229766846e-01,-9.689999818801879883e-01,1.486666649580001831e-01
2.423333376646041870e-01,-1.054666638374328613e+00,1.250000000000000000e-01
2.169999927282333374e-01,-1.006000041961669922e+00,1.180000007152557373e-01
2.646666765213012695e-01,-9.793333411216735840e-01,1.533333361148834229e-01
2.156666666269302368e-01,-1.047666668891906738e+00,1.253333389759063721e-01
2.033333331346511841e-01,-9.919999837875366211e-01,8.500000089406967163e-02
2.150000035762786865e-01,-1.035333275794982910e+00,9.899999946355819702e-02
1.836666613817214966e-01,-1.036333322525024414e+00,1.103333309292793274e-01
1.923333406448364258e-01,-9.736666679382324219e-01,1.860000044107437134e-01
1.490000039339065552e-01,-1.039000034332275391e+00,1.583333313465118408e-01
8.699999749660491943e-02,-1.073333382606506348e+00,2.433333359658718109e-02
4.466666653752326965e-02,-1.066333293914794922e+00,-3.700000047683715820e-02
7.199999690055847168e-02,-1.044666647911071777e+00,5.166666582226753235e-02
9.499999880790710449e-02,-1.023666620254516602e+00,1.183333322405815125e-01
9.899999946355819702e-02,-1.001000046730041504e+00,1.400000005960464478e-01
8.799999952316284180e-02,-1.085999965667724609e+00,9.466666728258132935e-02
6.800000369548797607e-02,-1.114333391189575195e+00,3.333333507180213928e-02
3.900000080466270447e-02,-1.010666608810424805e+00,8.000000379979610443e-03
6.433333456516265869e-02,-1.047000050544738770e+00,6.899999827146530151e-02
7.800000160932540894e-02,-1.061666607856750488e+00,1.539999991655349731e-01
7.133333384990692139e-02,-1.037333369255065918e+00,1.536666601896286011e-01
5.299999937415122986e-02,-1.023666620254516602e+00,1.209999993443489075e-01
